Customer ID,Customer Name,Segment,Region,total_sales,total_profit,order_count,last_order_date,recency_days,avg_order_value,customer_value_segment,recency_segment
BE-11410,Bobby Elias,Consumer,East,30.352,10.6232,1,2016-02-07,692,30.352,Low Value,Inactive
BE-11410,Bobby Elias,Consumer,South,251.64,88.074,1,2017-09-23,98,251.64,Low Value,At Risk
BE-11410,Bobby Elias,Consumer,West,61.12,22.156,1,2016-11-18,407,61.12,Low Value,Inactive
BE-11455,Brad Eason,Home Office,Central,188.32,54.9304,3,2016-09-05,481,62.77333333333333,Low Value,Inactive
BE-11455,Brad Eason,Home Office,East,1539.332,84.2704,3,2017-04-20,254,513.1106666666667,High Value,Inactive
BF-10975,Barbara Fisher,Corporate,Central,328.54,157.37770000000003,1,2016-11-20,405,328.54,Medium Value,Inactive
BF-10975,Barbara Fisher,Corporate,East,49.724000000000004,14.3503,3,2017-09-30,91,16.57466666666667,Low Value,At Risk
BF-10975,Barbara Fisher,Corporate,South,221.534,55.7104,3,2015-07-05,909,73.84466666666667,Low Value,Inactive
BF-11005,Barry Franz,Home Office,Central,327.42,-388.28,1,2016-07-28,520,327.42,Medium Value,Inactive
BF-11005,Barry Franz,Home Office,West,1006.46,96.8989,3,2017-11-21,39,335.4866666666667,Medium Value,Active
BF-11020,Barry Französisch,Corporate,Central,1026.57,-11.586499999999987,3,2017-09-18,103,342.19,Medium Value,At Risk
BF-11020,Barry Französisch,Corporate,East,1035.8,269.308,1,2015-10-30,792,1035.8,Medium Value,Inactive
BF-11020,Barry Französisch,Corporate,South,269.4,-20.9436,1,2017-04-01,273,269.4,Low Value,Inactive
BF-11020,Barry Französisch,Corporate,West,556.736,65.2421,3,2017-10-17,74,185.57866666666666,Medium Value,Active
BF-11080,Bart Folk,Consumer,East,258.28,106.96629999999999,2,2017-12-05,25,129.14,Low Value,Active
BF-11080,Bart Folk,Consumer,South,14.67,3.9609,1,2014-11-28,1128,14.67,Low Value,Inactive
BF-11170,Ben Ferrer,Home Office,Central,260.99199999999996,12.105199999999998,2,2016-04-30,609,130.49599999999998,Low Value,Inactive
BF-11170,Ben Ferrer,Home Office,East,1851.232,435.95750000000004,2,2017-12-14,16,925.616,High Value,Active
BF-11170,Ben Ferrer,Home Office,South,1803.9339999999997,819.3965000000001,3,2016-04-17,622,601.3113333333332,High Value,Inactive
BF-11170,Ben Ferrer,Home Office,West,1991.814,270.7535,4,2017-03-06,299,497.9535,High Value,Inactive
BF-11215,Benjamin Farhat,Home Office,Central,748.556,178.7966,2,2017-10-26,65,374.278,Medium Value,Active
BF-11215,Benjamin Farhat,Home Office,East,56.52,21.4776,1,2014-11-09,1147,56.52,Low Value,Inactive
BF-11215,Benjamin Farhat,Home Office,West,780.086,322.93909999999994,1,2017-03-13,292,780.086,Medium Value,Inactive
BF-11275,Beth Fritzler,Corporate,South,403.28599999999994,37.9998,2,2017-11-03,57,201.64299999999997,Medium Value,Active
BF-11275,Beth Fritzler,Corporate,West,388.70399999999995,-12.129600000000003,1,2014-03-22,1379,388.70399999999995,Medium Value,Inactive
BG-11035,Barry Gonzalez,Consumer,Central,244.47199999999998,-15.2392,2,2016-11-17,408,122.23599999999999,Low Value,Inactive
BG-11035,Barry Gonzalez,Consumer,South,2554.476,-696.1882,6,2017-12-02,28,425.74600000000004,High Value,Active
BG-11695,Brooke Gillingham,Corporate,Central,878.778,-4.0888,2,2017-11-24,36,439.389,Medium Value,Active
BG-11695,Brooke Gillingham,Corporate,East,966.066,107.9943,3,2016-05-30,579,322.022,Medium Value,Inactive
BG-11695,Brooke Gillingham,Corporate,West,29.328,3.666,1,2017-09-23,98,29.328,Low Value,At Risk
BG-11740,Bruce Geld,Consumer,Central,10.784,0.8088,1,2016-09-06,480,10.784,Low Value,Inactive
BG-11740,Bruce Geld,Consumer,East,60.312,5.2773,1,2017-04-17,257,60.312,Low Value,Inactive
BG-11740,Bruce Geld,Consumer,South,9.912,3.2214,1,2014-03-23,1378,9.912,Low Value,Inactive
BG-11740,Bruce Geld,Consumer,West,925.348,110.0404,3,2017-11-03,57,308.4493333333333,Medium Value,Active
BH-11710,Brosina Hoffman,Consumer,Central,830.038,-57.1373,2,2015-02-08,1056,415.019,Medium Value,Inactive
BH-11710,Brosina Hoffman,Consumer,East,1130.298,428.02790000000005,2,2017-05-18,226,565.149,Medium Value,Inactive
BH-11710,Brosina Hoffman,Consumer,South,580.711,131.1305,3,2017-12-07,23,193.57033333333334,Medium Value,Active
BH-11710,Brosina Hoffman,Consumer,West,3714.304,300.76869999999997,1,2014-06-09,1300,3714.304,High Value,Inactive
BK-11260,Berenike Kampe,Consumer,Central,314.54999999999995,-180.1676,1,2014-12-06,1120,314.54999999999995,Medium Value,Inactive
BK-11260,Berenike Kampe,Consumer,East,163.62,51.1464,1,2014-08-03,1245,163.62,Low Value,Inactive
BK-11260,Berenike Kampe,Consumer,West,180.96800000000002,65.2568,4,2017-10-14,77,45.242000000000004,Low Value,Active
BM-11140,Becky Martin,Consumer,Central,10539.896,-1878.7892,1,2014-09-08,1209,10539.896,High Value,Inactive
BM-11140,Becky Martin,Consumer,East,611.028,90.6378,1,2016-12-04,391,611.028,Medium Value,Inactive
BM-11140,Becky Martin,Consumer,West,638.706,128.1933,2,2017-02-26,307,319.353,Medium Value,Inactive
BM-11575,Brendan Murry,Corporate,Central,219.636,-55.0725,2,2017-05-18,226,109.818,Low Value,Inactive
BM-11575,Brendan Murry,Corporate,East,545.136,142.8734,2,2016-01-02,728,272.568,Medium Value,Inactive
BM-11575,Brendan Murry,Corporate,West,43.39,7.7806999999999995,2,2017-09-21,100,21.695,Low Value,At Risk
BM-11650,Brian Moss,Corporate,Central,3249.753,1012.1517,5,2017-11-27,33,649.9506,High Value,Active
BM-11650,Brian Moss,Corporate,East,3524.449,1135.1148,5,2017-11-16,44,704.8898,High Value,Active
BM-11650,Brian Moss,Corporate,West,519.9830000000001,52.0116,1,2014-09-23,1194,519.9830000000001,Medium Value,Inactive
BM-11785,Bryan Mills,Consumer,Central,895.888,147.6818,2,2016-07-14,534,447.944,Medium Value,Inactive
BM-11785,Bryan Mills,Consumer,East,175.466,-34.2628,4,2016-12-30,365,43.8665,Low Value,Inactive
BM-11785,Bryan Mills,Consumer,South,209.38400000000001,20.8968,2,2017-05-26,218,104.69200000000001,Low Value,Inactive
BM-11785,Bryan Mills,Consumer,West,58.104,3.4280999999999997,2,2016-04-16,623,29.052,Low Value,Inactive
BN-11470,Brad Norvell,Corporate,Central,49.616,4.9616,1,2017-03-14,291,49.616,Low Value,Inactive
BN-11470,Brad Norvell,Corporate,East,12.576,4.0872,1,2015-04-16,989,12.576,Low Value,Inactive
BN-11470,Brad Norvell,Corporate,South,192.424,24.680699999999998,1,2014-09-12,1205,192.424,Low Value,Inactive
BN-11470,Brad Norvell,Corporate,West,10.68,2.8836,1,2017-12-06,24,10.68,Low Value,Active
BN-11515,Bradley Nguyen,Consumer,Central,249.92000000000002,108.1918,1,2014-03-17,1384,249.92000000000002,Low Value,Inactive
BN-11515,Bradley Nguyen,Consumer,East,936.124,151.839,2,2017-09-01,120,468.062,Medium Value,At Risk
BN-11515,Bradley Nguyen,Consumer,West,273.3,80.6746,2,2017-12-21,9,136.65,Low Value,Active
BO-11350,Bill Overfelt,Corporate,Central,1655.13,378.95700000000005,2,2017-08-15,137,827.565,High Value,At Risk
BO-11350,Bill Overfelt,Corporate,East,504.50600000000003,-164.4722,1,2017-05-03,241,504.50600000000003,Medium Value,Inactive
BO-11350,Bill Overfelt,Corporate,West,523.092,64.2922,2,2017-02-02,331,261.546,Medium Value,Inactive
BO-11425,Bobby Odegard,Consumer,East,6.08,2.0672,1,2015-09-10,842,6.08,Low Value,Inactive
BO-11425,Bobby Odegard,Consumer,South,124.75,57.385,1,2017-10-16,75,124.75,Low Value,Active
BP-11050,Barry Pond,Corporate,Central,24.04,-0.3780000000000001,2,2016-12-19,376,12.02,Low Value,Inactive
BP-11050,Barry Pond,Corporate,East,926.0799999999999,197.096,2,2017-10-08,83,463.03999999999996,Medium Value,Active
BP-11050,Barry Pond,Corporate,West,33.3,13.065,1,2017-03-18,287,33.3,Low Value,Inactive
BP-11095,Bart Pistole,Corporate,Central,108.438,-31.3596,2,2017-11-30,30,54.219,Low Value,Active
BP-11095,Bart Pistole,Corporate,East,1153.906,265.03319999999997,3,2017-12-13,17,384.63533333333334,Medium Value,Active
BP-11095,Bart Pistole,Corporate,South,104.338,19.1318,2,2017-04-15,259,52.169,Low Value,Inactive
BP-11095,Bart Pistole,Corporate,West,1075.362,181.1697,5,2017-02-20,313,215.07240000000002,Medium Value,Inactive
BP-11155,Becky Pak,Consumer,East,530.6949999999999,194.0583,3,2017-10-02,89,176.8983333333333,Medium Value,Active
BP-11155,Becky Pak,Consumer,South,18.84,7.9128,1,2017-07-10,173,18.84,Low Value,At Risk
BP-11155,Becky Pak,Consumer,West,1148.326,445.4136,2,2016-12-31,364,574.163,Medium Value,Inactive
BP-11185,Ben Peterman,Corporate,Central,1344.813,52.098499999999994,2,2016-12-23,372,672.4065,High Value,Inactive
BP-11185,Ben Peterman,Corporate,East,1241.812,134.34500000000003,2,2017-08-27,125,620.906,High Value,At Risk
BP-11185,Ben Peterman,Corporate,South,6.992,0.5244,1,2015-03-24,1012,6.992,Low Value,Inactive
BP-11185,Ben Peterman,Corporate,West,1082.244,176.6312,4,2017-12-29,1,270.561,Medium Value,Active
BP-11230,Benjamin Patterson,Consumer,Central,12.86,6.0451999999999995,1,2016-09-24,462,12.86,Low Value,Inactive
BP-11230,Benjamin Patterson,Consumer,East,1022.97,-255.7425,1,2015-04-30,975,1022.97,Medium Value,Inactive
BP-11230,Benjamin Patterson,Consumer,West,145.66,52.4278,3,2017-11-21,39,48.553333333333335,Low Value,Active
BP-11290,Beth Paige,Consumer,Central,510.286,-110.8121,2,2016-05-31,578,255.143,Medium Value,Inactive
BP-11290,Beth Paige,Consumer,East,508.02299999999997,-190.3206,2,2017-12-18,12,254.01149999999998,Medium Value,Active
BP-11290,Beth Paige,Consumer,South,370.184,2.0358,1,2016-07-21,527,370.184,Medium Value,Inactive
BP-11290,Beth Paige,Consumer,West,1086.664,-19.9668,2,2017-11-24,36,543.332,Medium Value,Active
BS-11365,Bill Shonely,Corporate,Central,64.59,24.2049,1,2016-06-20,558,64.59,Low Value,Inactive
BS-11365,Bill Shonely,Corporate,East,10022.293,2558.5802,2,2016-04-16,623,5011.1465,High Value,Inactive
BS-11365,Bill Shonely,Corporate,South,344.91,10.3473,1,2014-08-19,1229,344.91,Medium Value,Inactive
BS-11365,Bill Shonely,Corporate,West,69.86,22.932000000000002,1,2014-05-04,1336,69.86,Low Value,Inactive
BS-11380,Bill Stewart,Corporate,Central,12.624,3.945,1,2014-11-29,1127,12.624,Low Value,Inactive
BS-11380,Bill Stewart,Corporate,East,1716.646,285.2692,2,2017-11-16,44,858.323,High Value,Active
BS-11380,Bill Stewart,Corporate,West,2158.564,-306.7464,2,2017-12-02,28,1079.282,High Value,Active
BS-11590,Brendan Sweed,Corporate,Central,33.4,12.358,1,2016-09-17,469,33.4,Low Value,Inactive
BS-11590,Brendan Sweed,Corporate,East,438.576,26.6619,3,2015-09-06,846,146.192,Medium Value,Inactive
BS-11590,Brendan Sweed,Corporate,South,701.96,168.4704,1,2017-11-25,35,701.96,Medium Value,Active
BS-11590,Brendan Sweed,Corporate,West,1280.992,174.2904,1,2014-12-05,1121,1280.992,High Value,Inactive
BS-11665,Brian Stugart,Consumer,Central,1328.128,62.269200000000005,1,2016-05-27,582,1328.128,High Value,Inactive
BS-11665,Brian Stugart,Consumer,East,86.376,1.0797,1,2014-06-23,1286,86.376,Low Value,Inactive
BS-11665,Brian Stugart,Consumer,West,1873.606,175.3879,1,2015-11-17,774,1873.606,High Value,Inactive
BS-11755,Bruce Stewart,Consumer,Central,933.95,82.9499,1,2016-11-30,395,933.95,Medium Value,Inactive
BS-11755,Bruce Stewart,Consumer,East,1011.5720000000001,-140.589,2,2017-04-10,264,505.78600000000006,Medium Value,Inactive
BS-11755,Bruce Stewart,Consumer,West,616.86,-55.6593,4,2017-12-29,1,154.215,Medium Value,Active
BS-11800,Bryan Spruell,Home Office,East,760.8,116.9461,1,2017-04-09,265,760.8,Medium Value,Inactive
BS-11800,Bryan Spruell,Home Office,West,188.63,77.1055,1,2015-09-26,826,188.63,Low Value,Inactive
BT-11305,Beth Thompson,Home Office,Central,17.12,4.9648,1,2015-12-22,739,17.12,Low Value,Inactive
BT-11305,Beth Thompson,Home Office,West,2550.536,412.62699999999995,4,2017-01-28,336,637.634,High Value,Inactive
BT-11395,Bill Tyler,Corporate,Central,1384.8100000000002,205.93669999999997,2,2015-11-29,762,692.4050000000001,High Value,Inactive
BT-11395,Bill Tyler,Corporate,East,20.451,-1.1835,1,2015-02-27,1037,20.451,Low Value,Inactive
BT-11395,Bill Tyler,Corporate,West,781.3520000000001,53.1631,3,2017-03-03,302,260.4506666666667,Medium Value,Inactive
BT-11440,Bobby Trafton,Consumer,Central,91.534,33.6506,2,2016-06-18,560,45.767,Low Value,Inactive
BT-11440,Bobby Trafton,Consumer,East,440.04799999999994,-12.374399999999998,1,2014-06-04,1305,440.04799999999994,Medium Value,Inactive
BT-11440,Bobby Trafton,Consumer,West,72.294,-98.8018,1,2016-03-19,651,72.294,Low Value,Inactive
BT-11485,Brad Thomas,Home Office,East,415.19599999999997,126.8694,2,2016-03-11,659,207.59799999999998,Medium Value,Inactive
BT-11530,Bradley Talbott,Home Office,East,381.952,51.8915,2,2016-01-22,708,190.976,Medium Value,Inactive
BT-11530,Bradley Talbott,Home Office,West,2302.54,357.6068,3,2017-09-30,91,767.5133333333333,High Value,At Risk
BT-11680,Brian Thompson,Consumer,Central,1002.2900000000001,-199.211,2,2015-10-08,814,501.14500000000004,Medium Value,Inactive
BT-11680,Brian Thompson,Consumer,East,1283.396,494.0936,3,2017-11-20,40,427.79866666666663,High Value,Active
BT-11680,Brian Thompson,Consumer,South,19.104,5.7312,1,2017-12-10,20,19.104,Low Value,Active
BT-11680,Brian Thompson,Consumer,West,891.962,147.1346,1,2016-04-10,629,891.962,Medium Value,Inactive
BV-11245,Benjamin Venier,Corporate,Central,340.22,105.9391,1,2017-01-30,334,340.22,Medium Value,Inactive
BV-11245,Benjamin Venier,Corporate,East,405.3,110.9779,1,2016-02-21,678,405.3,Medium Value,Inactive
BV-11245,Benjamin Venier,Corporate,South,744.353,82.2724,2,2015-06-18,926,372.1765,Medium Value,Inactive
BV-11245,Benjamin Venier,Corporate,West,33.4,16.032,1,2016-12-24,371,33.4,Low Value,Inactive
BW-11065,Barry Weirich,Consumer,East,339.36400000000003,-70.4015,2,2017-06-01,212,169.68200000000002,Medium Value,Inactive
BW-11065,Barry Weirich,Consumer,South,46.152,12.1149,1,2015-08-11,872,46.152,Low Value,Inactive
BW-11110,Bart Watters,Corporate,Central,3163.534,672.5591999999999,3,2017-01-07,357,1054.5113333333334,High Value,Inactive
BW-11110,Bart Watters,Corporate,East,342.49,129.37800000000001,2,2016-12-10,385,171.245,Medium Value,Inactive
BW-11110,Bart Watters,Corporate,South,39.252,-9.7101,1,2017-05-27,217,39.252,Low Value,Inactive
BW-11110,Bart Watters,Corporate,West,1205.0819999999999,129.0303,2,2017-08-31,121,602.5409999999999,High Value,At Risk
BW-11200,Ben Wallace,Consumer,Central,12.176,-18.8728,1,2017-06-08,205,12.176,Low Value,Inactive
BW-11200,Ben Wallace,Consumer,East,511.522,98.00729999999999,1,2016-10-27,429,511.522,Medium Value,Inactive
BW-11200,Ben Wallace,Consumer,South,306.53200000000004,81.098,2,2016-10-27,429,153.26600000000002,Medium Value,Inactive
BW-11200,Ben Wallace,Consumer,West,908.1759999999999,86.76480000000001,2,2017-06-10,203,454.08799999999997,Medium Value,Inactive
CA-11965,Carol Adams,Corporate,Central,850.4608000000001,137.70120000000003,2,2015-11-21,770,425.23040000000003,Medium Value,Inactive
CA-11965,Carol Adams,Corporate,East,2024.4080000000001,908.8444,2,2017-09-25,96,1012.2040000000001,High Value,At Risk
CA-11965,Carol Adams,Corporate,South,22.630000000000003,7.6137,1,2017-01-26,338,22.630000000000003,Low Value,Inactive
CA-11965,Carol Adams,Corporate,West,892.224,89.2224,1,2015-04-05,1000,892.224,Medium Value,Inactive
CA-12055,Cathy Armstrong,Home Office,Central,348.55600000000004,16.945000000000007,2,2016-04-24,615,174.27800000000002,Medium Value,Inactive
CA-12055,Cathy Armstrong,Home Office,East,314.98400000000004,39.533699999999996,2,2016-11-24,401,157.49200000000002,Medium Value,Inactive
CA-12055,Cathy Armstrong,Home Office,West,1016.184,154.77720000000002,1,2016-08-08,509,1016.184,Medium Value,Inactive
CA-12265,Christina Anderson,Consumer,Central,339.1612,-110.054,2,2017-10-19,72,169.5806,Medium Value,Active
CA-12265,Christina Anderson,Consumer,East,401.94,118.3554,2,2017-10-12,79,200.97,Medium Value,Active
CA-12265,Christina Anderson,Consumer,South,356.226,6.568899999999996,2,2017-11-04,56,178.113,Medium Value,Active
CA-12265,Christina Anderson,Consumer,West,1550.96,264.748,3,2017-07-03,180,516.9866666666667,High Value,At Risk
CA-12310,Christine Abelman,Corporate,Central,376.64,2.097999999999999,1,2016-01-03,727,376.64,Medium Value,Inactive
CA-12310,Christine Abelman,Corporate,East,550.014,115.14580000000001,2,2017-12-09,21,275.007,Medium Value,Active
CA-12310,Christine Abelman,Corporate,West,495.3,128.778,1,2017-12-17,13,495.3,Medium Value,Active
CA-12775,Cynthia Arntzen,Consumer,Central,822.48,237.7082,2,2017-09-01,120,411.24,Medium Value,At Risk
CA-12775,Cynthia Arntzen,Consumer,East,1793.121,164.4848,2,2017-05-12,232,896.5605,High Value,Inactive
CA-12775,Cynthia Arntzen,Consumer,South,32.8,6.7423,2,2016-12-11,384,16.4,Low Value,Inactive
CA-12775,Cynthia Arntzen,Consumer,West,393.165,-204.4458,1,2015-07-26,888,393.165,Medium Value,Inactive
CB-12025,Cassandra Brandow,Consumer,Central,2903.213,-556.9837,3,2017-02-05,328,967.7376666666668,High Value,Inactive
CB-12025,Cassandra Brandow,Consumer,East,408.614,180.7006,3,2017-09-07,114,136.20466666666667,Medium Value,At Risk
CB-12025,Cassandra Brandow,Consumer,South,307.82,44.362,2,2017-11-13,47,153.91,Medium Value,Active
CB-12025,Cassandra Brandow,Consumer,West,2456.492,482.13,2,2017-09-11,110,1228.246,High Value,At Risk
CB-12415,Christy Brittain,Consumer,Central,117.53999999999999,-67.54050000000001,2,2017-12-04,26,58.769999999999996,Low Value,Active
CB-12415,Christy Brittain,Consumer,East,1771.67,318.3324,5,2017-11-16,44,354.334,High Value,Active
CB-12415,Christy Brittain,Consumer,West,59.99,21.5964,1,2016-01-23,707,59.99,Low Value,Inactive
CB-12535,Claudia Bergmann,Corporate,East,1925.5819999999999,550.2424,4,2016-01-23,707,481.39549999999997,High Value,Inactive
CB-12535,Claudia Bergmann,Corporate,South,853.2660000000001,341.5154,2,2017-06-16,197,426.63300000000004,Medium Value,Inactive
CB-12535,Claudia Bergmann,Corporate,West,1467.6075,157.8023,2,2016-11-07,418,733.80375,High Value,Inactive
CC-12100,Chad Cunningham,Home Office,Central,287.38,57.715399999999995,2,2016-09-29,457,143.69,Low Value,Inactive
CC-12100,Chad Cunningham,Home Office,East,170.265,6.371199999999998,2,2016-07-07,541,85.1325,Low Value,Inactive
CC-12100,Chad Cunningham,Home Office,West,1313.3,144.5046,2,2015-08-27,856,656.65,High Value,Inactive
CC-12145,Charles Crestani,Consumer,Central,89.82,11.0484,3,2017-09-15,106,29.939999999999998,Low Value,At Risk
CC-12145,Charles Crestani,Consumer,West,2381.8300000000004,381.2341,4,2016-08-26,491,595.4575000000001,High Value,Inactive
CC-12220,Chris Cortes,Consumer,Central,1085.052,-48.9357,3,2016-10-01,455,361.68399999999997,Medium Value,Inactive
CC-12220,Chris Cortes,Consumer,East,1931.176,236.9031,3,2017-12-10,20,643.7253333333333,High Value,Active
CC-12220,Chris Cortes,Consumer,South,78.08,36.5648,2,2015-05-07,968,39.04,Low Value,Inactive
CC-12220,Chris Cortes,Consumer,West,819.11,169.4296,4,2017-11-16,44,204.7775,Medium Value,Active
CC-12370,Christopher Conant,Consumer,Central,1.248,-1.9344,1,2017-11-06,54,1.248,Low Value,Active
CC-12370,Christopher Conant,Consumer,East,8765.66,1190.5972,2,2017-11-17,43,4382.83,High Value,Active
CC-12370,Christopher Conant,Consumer,South,225.296,22.5296,1,2016-08-15,502,225.296,Low Value,Inactive
CC-12370,Christopher Conant,Consumer,West,3136.868,965.8569,1,2016-07-07,541,3136.868,High Value,Inactive
CC-12430,Chuck Clark,Home Office,Central,249.58,72.2598,2,2017-12-30,0,124.79,Low Value,Active
CC-12430,Chuck Clark,Home Office,East,1675.89,375.6329,4,2017-10-03,88,418.9725,High Value,Active
CC-12430,Chuck Clark,Home Office,West,944.58,-23.234400000000004,4,2017-05-20,224,236.145,Medium Value,Inactive
CC-12475,Cindy Chapman,Consumer,Central,587.9780000000001,-47.0166,2,2017-09-11,110,293.98900000000003,Medium Value,At Risk
CC-12475,Cindy Chapman,Consumer,East,318.1,116.1948,4,2017-11-21,39,79.525,Medium Value,Active
CC-12475,Cindy Chapman,Consumer,West,753.36,85.6728,3,2016-11-04,421,251.12,Medium Value,Inactive
CC-12550,Clay Cheatham,Consumer,Central,10.368,3.6288,1,2017-12-03,27,10.368,Low Value,Active
CC-12550,Clay Cheatham,Consumer,West,103.464,30.241799999999998,2,2017-12-01,29,51.732,Low Value,Active
CC-12610,Corey Catlett,Corporate,Central,61.792,6.1792,1,2015-07-30,884,61.792,Low Value,Inactive
CC-12610,Corey Catlett,Corporate,East,267.349,32.4848,2,2017-11-26,34,133.6745,Low Value,Active
CC-12610,Corey Catlett,Corporate,South,1983.832,473.03249999999997,3,2016-03-19,651,661.2773333333333,High Value,Inactive
